name,LONDD,LATDD,pptcon,MAP,tmax_jan_a,MAT,altitude,tmin_july_,summer_rainfall
PRREPE,19.26033,-33.69767,54,687,28.9,16.6,280,5.6,25
PRREPE,19.23067,-33.70283,53,862,26,14.9,480,4.7,33
PRREPE,19.0995,-33.39367,45,661,27.5,15.4,614,4.8,39
PRREPE,18.418,-33.99633,44,1274,24.5,16.4,88,8.7,87
PRREPE,19.06283,-33.4725,35,266,29.4,16.7,480,5.6,23
PRREPE,19.06083,-33.48283,33,219,29.6,16.9,480,5.7,23
PRREPE,19.022,-33.846,48,879,29.2,17.3,174,5.9,45
PRREPE,19.01133,-33.819,48,852,28.7,16.8,515,6.2,42
PRREPE,19.00583,-33.8225,48,796,29.4,17.2,154,5.5,35
PRREPE,25.03717,-33.86517,3,559,28.2,18.1,123,6.5,91
PRREPE,19.62583,-34.08067,28,430,29.7,17.6,232,6.3,53
PRREPE,19.63567,-34.0675,27,476,29.5,17.4,232,6.2,63
PRREPE,19.62683,-34.04917,27,471,29.3,17.3,229,6,65
PRREPE,19.6285,-34.03067,27,440,27.4,16.1,399,5.4,56
PRREPE,19.61933,-34.03333,26,473,28.2,16.4,399,5.6,63
PRREPE,19.68133,-34.39767,36,582,27.2,15.6,669,5.6,44
PRREPE,19.67367,-34.4055,36,579,27.2,15.6,669,5.5,41
PRREPE,19.67767,-34.40717,36,582,27.2,15.6,669,5.6,44
PRREPE,18.87533,-33.89017,46,841,27.9,16.7,343,7.2,50
PRREPE,18.92,-33.89383,45,1087,28.2,16.6,335,6.9,63
PRREPE,18.90667,-33.89383,46,939,28.2,16.9,305,7.4,56
PRREPE,18.90217,-33.88017,46,901,27.9,16.6,427,7.2,53
PRREPE,18.897,-33.88017,46,901,27.9,16.6,427,7.2,53
PRREPE,18.89717,-33.87217,46,832,27.9,16.3,427,6.8,49
PRREPE,18.90017,-33.866,46,832,27.9,16.3,427,6.8,49
PRREPE,18.89033,-33.8595,46,769,28.1,16.6,343,7,46
PRREPE,19.07633,-33.70283,48,837,27.9,15.6,732,4.9,42
PRREPE,19.09467,-33.72417,48,892,27.4,15.4,655,4.9,44
PRREPE,19.4125,-34.222,38,481,27.2,16.6,229,6.8,34
PRREPE,18.31133,-33.39783,52,442,26.9,17.1,183,7.5,20
PRREPE,18.3275,-33.419,52,443,26.2,16.6,107,7.2,21
PRREPE,18.48717,-33.5225,52,390,28.8,17.5,189,6.6,19
PRREPE,18.48717,-33.53933,52,390,28.8,17.4,189,6.4,19
PRREPE,21.14517,-33.97617,5,929,31.1,17.5,375,4.7,178
PRREPE,19.7145,-34.39233,35,540,27.5,16,474,6.1,43
PRREPE,19.6855,-34.467,34,535,27.9,16.5,338,6.5,41
PRREPE,19.74667,-34.4335,34,564,28,16.6,296,6.2,47
PRREPE,18.8455,-34.227,40,1095,,,,,72
PRREPE,18.83067,-34.282,40,929,25.4,15.3,366,6.4,66
PRREPE,19.13117,-34.25,36,884,25,15,440,5.8,65
PRREPE,19.09267,-34.25133,36,887,25.2,15,351,5.5,67
PRREPE,20.5075,-33.2815,41,220,21,11,1384,0.4,7
PRREPE,20.61583,-33.30033,37,145,21.8,11.6,1362,1.2,6
PRREPE,21.45217,-33.37817,9,290,20.3,11.2,1649,1.5,40
PRREPE,20.044,-34.07567,29,379,28.6,17,177,5.8,27
PRREPE,19.978,-34.06433,30,375,23.6,14,732,3.8,32
PRREPE,19.9865,-34.05767,30,401,24,14,738,3.2,31
PRREPE,19.99033,-34.0545,30,401,24,14,738,3.2,31
PRREPE,19.99033,-34.04917,30,401,24,14,738,3.2,31
PRREPE,19.95267,-34.0365,31,361,26.4,15.4,366,3.9,26
PRREPE,19.92317,-34.02117,33,354,25.7,14.9,518,3.6,24
PRREPE,18.27633,-33.02517,56,293,26.6,17.2,104,8.1,8
PRREPE,19.4705,-34.57533,34,474,23.5,16.2,30,8.9,37
PRREPE,19.48783,-34.5775,34,487,23.9,16.3,30,8.7,38
PRREPE,19.70267,-34.70683,31,553,24.5,16.7,21,8.9,46
PRREPE,19.08167,-33.64917,47,786,27.7,15.5,792,4.7,41
PRREPE,19.09467,-33.65517,47,811,25.9,14.1,1036,3.8,42
PRREPE,19.092,-33.65233,47,811,25.9,14.1,1036,3.8,42
PRREPE,19.10317,-33.63917,46,785,27.2,15.7,450,5.1,41
PRREPE,19.13117,-33.58583,43,789,27,15.7,396,5.2,40
PRREPE,19.09617,-33.72317,48,892,27.4,15.4,655,4.9,44
PRREPE,19.13383,-33.72917,49,877,25.7,14.9,506,4.8,38
PRREPE,19.15483,-33.7235,49,896,24.1,14.1,570,4.4,38
PRREPE,19.19133,-33.72117,51,920,22.1,12.8,791,3.5,37
PRREPE,19.1435,-33.7275,50,901,24.3,14.2,570,4.4,40
PRREPE,19.0725,-33.7275,48,950,28.4,15.8,870,4.9,44
PRREPE,19.07417,-33.27433,50,551,30,17.6,176,6.4,30
PRREPE,19.16833,-33.213,51,748,29.1,16.7,360,6.1,38
PRREPE,19.40233,-34.35367,36,513,26.4,15.6,564,6.1,38
PRREPE,19.48867,-34.364,36,486,27.4,16.4,329,6.7,34
PRREPE,19.485,-34.3675,36,486,27.4,16.4,329,6.7,34
PRREPE,19.08783,-33.63783,46,774,28.8,16.7,320,5.9,40
PRREPE,19.06883,-33.60967,45,749,30.3,17.7,320,6.5,39
PRREPE,19.042,-33.62167,45,701,31.9,18.5,191,6.6,38
PRREPE,19.06633,-33.58783,42,642,30.5,18.1,213,6.9,38
PRREPE,19.06883,-33.586,42,642,30.5,18.1,213,6.9,38
PRREPE,18.39833,-34.224,42,731,23.5,15.8,30,8.3,50
PRREPE,18.3995,-34.22817,42,757,23.4,15.9,30,8.5,53
PRREPE,20.00217,-34.76167,28,445,25.2,17,24,8.7,43
PRREPE,19.96283,-34.60817,27,428,25.4,16.9,23,8,43
PRREPE,19.86433,-34.5455,29,495,27.4,16.9,94,6.5,47
PRREPE,19.88017,-33.769,28,339,28.8,16.7,235,5.2,31
PRREPE,19.87533,-33.75233,28,427,27.5,15.8,380,4.8,46
PRREPE,19.91767,-34.02883,32,408,24.8,14.4,518,3.3,29
PRREPE,19.9215,-34.04483,31,414,22.1,12.8,823,2.4,32
PRREPE,18.67317,-32.8135,50,575,28.8,16.7,507,6.9,24
PRREPE,18.73283,-32.88067,49,438,28.9,16.8,558,6.9,19
PRREPE,18.737,-32.90817,48,378,29,16.9,567,7,16
PRREPE,18.729,-32.89167,48,378,29,16.9,567,7,19
PRREPE,18.70417,-32.88783,49,447,28.8,16.8,552,6.9,19
PRREPE,19.6435,-34.05583,28,449,28.7,16.9,308,5.8,56
PRREPE,19.66017,-34.06033,29,482,29.1,17.1,274,6,56
PRREPE,19.68767,-34.06483,30,478,28.9,17,274,5.9,50
PRREPE,18.773,-33.917,47,614,28,16.6,160,6.8,34
PRREPE,18.773,-33.90183,47,607,28,16.7,271,7,33
PRREPE,18.93167,-34.14017,41,952,26.3,15.7,239,6.1,64
PRREPE,18.935,-34.13517,41,952,26.3,15.7,239,6.1,64
PRREPE,18.93967,-34.12617,41,952,26.3,15.7,239,6.1,64
PRREPE,18.91617,-34.13283,41,946,26.3,15.8,239,6.4,62
PRREPE,18.9245,-34.13283,41,946,26.3,15.8,239,6.4,62
PRREPE,18.92667,-34.125,41,1094,26.3,15.7,239,6.1,69
PRREPE,18.94583,-34.12167,41,1055,25.5,14.7,553,4.9,68
PRREPE,19.8745,-33.719,34,369,23.1,13,978,3.2,23
PRREPE,19.8785,-33.71433,31,393,23,12.9,978,3.1,29
PRREPE,19.8785,-33.71,31,393,23,12.9,978,3.1,29
PRREPE,19.8785,-33.7075,34,450,19.7,10.9,1387,1.9,28
PRREPE,19.8775,-33.6955,34,450,19.7,10.9,1387,1.9,28
PRREPE,19.872,-33.69367,35,447,20,11,1387,2,24
PRREPE,19.829,-33.691,40,414,24.5,13.4,951,3.3,19
PRREPE,19.81667,-33.673,40,369,24.5,13.4,951,3.2,17
PRREPE,19.63833,-33.58283,50,315,21.6,11.4,1177,1.4,15
PRREPE,19.64883,-33.577,49,329,23,12.3,1052,1.9,17
PRREPE,19.65317,-33.57617,49,329,23,12.3,1052,1.9,17
PRREPE,19.65533,-33.577,49,329,23,12.3,1052,1.9,17
PRREPE,20.23767,-33.63917,34,226,22.3,11.8,1122,0.7,27
PRREPE,20.21883,-33.64317,34,203,23.3,12.4,1010,1.1,19
PRREPE,20.185,-33.63333,34,181,21.9,11.5,1184,0.4,15
PRREPE,20.16017,-33.63017,34,180,21.8,11.5,1184,0.4,14
PRREPE,19.42467,-34.21267,38,481,27.2,16.6,229,6.8,34
PRREPE,18.5455,-33.719,51,422,28,16.8,122,6,23
PRREPE,18.5855,-33.604,51,424,27.8,16.7,70,5.9,19
PRREPE,18.51833,-33.51433,52,541,29.1,17.5,189,6.4,26
PRREPE,19.05267,-33.02667,50,510,27.1,15.4,852,4.7,37
PRREPE,19.15217,-33.06033,52,655,17.2,9.8,1320,1.6,35
PRREPE,19.73017,-34.00717,35,318,23.8,13.9,719,3.4,20
PRREPE,19.7135,-34.01167,34,348,21.6,12.6,1052,3,25
PRREPE,19.72267,-34.01083,34,348,21.6,12.6,1052,3,25
PRREPE,19.73467,-34.01033,34,350,21.6,12.6,1052,2.7,23
PRREPE,19.74133,-34.00767,35,318,23.8,13.9,719,3.4,20
PRREPE,19.75533,-34.00533,36,310,24.1,14.1,704,3.5,18
PRREPE,19.75733,-34.01767,35,349,22.8,13.3,888,3,22
PRREPE,19.7705,-34.01933,36,332,23.5,13.7,811,3.2,20
PRREPE,19.76883,-34.013,36,332,23.5,13.7,811,3.2,20
PRREPE,19.76183,-34.01167,36,332,23.5,13.7,811,3.2,20
PRREPE,18.69733,-32.89167,49,410,30.6,18,104,7.2,19
PRREPE,18.73283,-32.87933,49,438,28.9,16.8,558,6.9,19
PRREPE,19.0995,-34.22017,38,814,25.8,15.3,232,5.5,55
PRREPE,18.925,-33.846,46,812,28.2,16.6,358,7,44
PRREPE,18.91667,-33.84467,46,812,28.2,16.6,358,7,46
PRREPE,19.61183,-33.18667,51,342,24.5,12.4,1015,1.4,15
PRREPE,19.86083,-33.605,39,344,21.6,11.6,1265,2,20
PRREPE,19.844,-33.60983,39,378,23.9,13.1,916,3.1,21
PRREPE,19.73067,-33.636,43,380,22.8,12.3,1183,2.3,18
PRREPE,19.73983,-33.64367,42,314,26.2,14.3,686,3.5,16
PRREPE,19.76083,-33.6465,41,387,20.5,11.1,1398,1.7,19
PRREPE,19.75967,-33.64917,41,387,20.5,11.1,1398,1.7,19
PRREPE,19.77633,-33.65633,40,379,20.5,11.1,1398,1.8,18
PRREPE,19.79033,-33.67067,40,388,22.9,12.7,1068,2.8,16
PRREPE,19.792,-33.66933,40,369,21.3,11.5,1381,2.1,16
PRREPE,19.75217,-33.631,42,380,23.3,12.6,1085,2.6,20
PRREPE,19.76667,-33.6365,41,357,24.7,13.5,860,3.2,17
PRREPE,19.55283,-34.52683,34,564,26.9,16.9,130,7.5,44
PRREPE,19.51583,-34.53917,34,482,25.7,16.7,61,8,38
PRREPE,19.4995,-34.5555,34,496,25,16.5,45,8.2,40
PRREPE,19.74133,-33.98017,36,278,25.8,15,525,4,17
PRREPE,19.72117,-33.977,35,306,25.6,15,525,4.4,20
PRREPE,19.70317,-33.98517,35,325,24.9,14.5,620,4.2,23
PRREPE,19.68717,-33.99333,33,337,23.3,13.6,778,3.7,29
PRREPE,19.66667,-33.99867,32,343,23.5,13.7,778,3.8,31
PRREPE,19.6505,-33.996,31,361,23.1,13.5,869,3.7,36
PRREPE,18.8005,-33.61683,49,555,29.6,17.9,250,7.3,25
PRREPE,19.77217,-34.446,34,532,27.9,16.6,351,6.4,41
PRREPE,19.79333,-34.45233,34,479,27.6,16.7,221,6.9,33
PRREPE,19.81383,-34.45367,34,459,28,16.8,168,6.1,33
PRREPE,19.79917,-34.445,34,479,27.6,16.7,221,6.9,33
PRREPE,19.82783,-34.44733,34,423,28,16.9,168,6.1,36
PRREPE,19.90283,-34.46133,30,338,28,16.9,169,5.9,36
PRREPE,19.30433,-34.05333,45,531,26.9,16.2,442,6.8,25
PRREPE,19.30433,-34.06,44,495,27.2,16.4,357,6.9,25
PRREPE,19.31983,-34.06,44,512,27.1,16.5,297,6.6,27
PRREPE,19.34667,-34.03517,43,572,26.4,15.8,701,6.5,32
PRREPE,19.38067,-34.02483,42,603,26.6,16,549,6.6,37
PRREPE,19.95167,-34.61617,28,439,25.9,16.9,59,7.7,43
PRREPE,19.96083,-34.609,27,439,25.2,16.9,13,8.2,43
PRREPE,19.90167,-34.595,28,484,25.5,16.9,18,8.1,46
PRREPE,19.87333,-34.57517,29,481,26.7,17,90,7.1,45
PRREPE,19.44467,-33.195,55,404,22.2,11.1,1255,0.7,20
PRREPE,19.44683,-33.20633,55,404,22.2,11.1,1255,0.7,20
PRREPE,19.45917,-33.223,54,399,20.3,9.9,1480,-0.1,20
PRREPE,19.46933,-33.233,54,408,20.4,9.9,1480,-0.1,21
PRREPE,19.32367,-33.2255,55,667,25,13.3,870,2.2,30
PRREPE,19.39467,-34.03917,41,603,27.3,16.7,317,6.8,43
PRREPE,19.39083,-34.019,42,603,26.6,16,549,6.6,37
PRREPE,19.4075,-34.0315,41,603,27.3,16.7,317,6.8,43
PRREPE,19.43383,-34.06133,38,439,27.8,16.6,393,6.5,37
PRREPE,19.41883,-34.046,39,500,27.7,16.9,236,6.8,40
PRREPE,19.46017,-34.036,36,466,28.1,16.5,462,6.2,44
PRREPE,19.70933,-34.53283,32,522,27.8,16.9,105,5.9,47
PRREPE,19.6995,-34.54317,32,496,27.6,16.9,105,6.2,44
PRREPE,19.7275,-34.54683,32,498,27.4,16.8,84,5.9,46
PRREPE,19.79617,-34.5635,30,490,26.5,16.9,44,7.2,48
PRREPE,19.785,-34.57483,30,490,27,17,88,6.7,48
PRREPE,19.799,-34.5735,30,490,26.5,16.9,44,7.2,48
PRREPE,19.7475,-34.609,30,514,27.7,17.2,139,6.7,53
PRREPE,19.74083,-34.6145,30,522,27.9,17.2,152,6.7,52
PRREPE,18.29467,-32.9905,56,287,27.3,17.4,78,8.2,7
PRREPE,18.30433,-32.99867,56,290,27.3,17.4,91,8.2,7
PRREPE,19.242,-33.73783,53,824,25.4,14.6,580,4.8,32
PRREPE,19.485,-33.49817,55,302,23.6,12.9,779,2.9,11
PRREPE,19.15167,-33.75633,50,932,22.5,13.1,772,3.7,40
PRREPE,19.15167,-33.76483,50,917,21,12.3,838,3.3,42
PRREPE,19.23867,-33.17017,53,728,23.9,13.2,850,3.2,34
PRREPE,19.2425,-33.14317,53,787,23.7,13,840,3,37
PRREPE,19.23767,-33.11033,53,738,25.3,13.8,730,3.4,34
PRREPE,20.33617,-34.46617,22,365,25.6,16.6,18,6.3,37
PRREPE,20.23117,-34.54383,25,376,25.4,16.5,12,6.4,37
PRREPE,19.521,-33.94367,38,351,20.5,11.5,1240,2.2,26
PRREPE,19.83167,-34.10267,30,477,28.7,16.9,212,5.7,41
PRREPE,19.84083,-34.117,30,423,29.7,17.2,195,5.3,37
PRREPE,19.31233,-33.86217,51,676,26.9,15.7,738,6.6,29
PRREPE,18.6285,-33.841,50,587,28.4,17.2,191,6.9,38
PRREPE,19.04167,-33.85817,49,937,28.9,17.5,229,6.9,48
PRREPE,18.9295,-34.12933,41,952,26.3,15.7,239,6.1,64
PRREPE,18.83083,-34.3085,40,962,26.8,16.1,99,6.4,72
PRREPE,19.1645,-34.04283,49,603,27.3,16.2,265,6.4,35
PRREPE,19.26617,-33.90767,51,810,26.9,15.7,579,6.6,34
PRREPE,19.27317,-33.90133,51,810,26.9,15.7,579,6.6,34
PRREPE,19.51983,-33.93967,40,344,23.7,13.6,920,3.9,24
PRREPE,19.517,-33.94633,38,351,20.5,11.5,1240,2.2,26
PRREPE,19.51917,-33.95233,38,351,20.5,11.5,1240,2.2,26
PRREPE,19.51983,-33.94933,38,351,20.5,11.5,1240,2.2,26
PRREPE,19.95483,-33.77917,25,371,28.6,16.6,325,5,42
PRREPE,19.09033,-33.63783,46,774,28.8,16.7,320,5.9,40
PRREPE,19.08767,-33.33783,49,548,28.3,16.2,600,5.3,31
PRREPE,18.6685,-32.7595,51,509,28.7,16.8,442,7.3,20
PRREPE,18.93983,-34.02167,44,1194,27.8,16.6,259,6.8,70
PRREPE,19.20383,-34.15933,42,653,26.6,15.8,366,5.9,37
PRREPE,19.21133,-34.15567,43,544,26.9,16.4,180,6.8,30
PRREPE,19.04583,-31.3585,57,403,30.4,17.2,780,5.5,9
PRREPE,18.41567,-33.97833,44,1578,24.6,16.1,175,8.1,117
PRREPE,19.652,-33.58,49,329,23,12.3,1052,1.9,17
PRREPE,19.6425,-33.58667,49,329,23,12.3,1052,1.9,17
PRREPE,19.4975,-34.5575,34,496,25,16.5,45,8.2,40
PRREPE,18.83117,-34.27617,40,929,25.4,15.3,366,6.4,66
PRREPE,19.165,-34.25217,37,665,24.5,16.1,64,7.7,47
PRREPE,19.165,-34.25217,37,665,24.5,16.1,64,7.7,47
PRREPE,18.8215,-34.18783,,752,,,,,51
PRREPE,18.83117,-34.27617,40,929,25.4,15.3,366,6.4,66
PRREPE,18.8215,-34.18783,,752,,,,,51
PRREPE,18.83117,-34.27617,40,929,25.4,15.3,366,6.4,66
PRREPE,19.165,-34.25217,37,665,24.5,16.1,64,7.7,47
PRREPE,19.165,-34.25217,37,665,24.5,16.1,64,7.7,47
PRREPE,18.8215,-34.18783,,752,,,,,51
PRREPE,18.83117,-34.27617,40,929,25.4,15.3,366,6.4,66
PRREPE,20.67433,-33.32317,33,146,26.7,14.6,1049,3.4,7
PRREPE,21.9215,-33.73833,3,566,26.7,14.5,1021,-0.1,92
PRREPE,21.90267,-33.73783,3,508,26.9,14.8,927,0.4,84
PRREPE,21.901,-33.73783,3,508,26.9,14.8,927,0.4,84
PRREPE,21.89033,-33.7365,3,384,25.3,14.2,914,1.2,61
PRREPE,21.893,-33.7365,3,508,26.9,14.8,927,0.4,84
PRREPE,21.901,-33.73967,3,508,26.9,14.8,927,0.4,84
PRREPE,21.8865,-33.73517,3,384,25.3,14.2,914,1.2,61
PRREPE,21.8785,-33.73517,3,384,25.3,14.2,914,1.2,61
PRREPE,21.83917,-33.7325,3,494,25,14.2,910,1.5,78
PRREPE,21.842,-33.731,3,485,25.7,14.6,800,1.7,76
PRREPE,21.20283,-33.93483,6,545,30.4,17,523,4.8,88
PRREPE,20.03417,-34.53833,25,462,27.1,16.8,113,6.2,50
PRREPE,20.03167,-34.53733,25,462,27.1,16.8,113,6.2,50
PRREPE,20.0105,-34.53417,25,488,27.2,16.8,113,6.2,53
PRREPE,20.0455,-34.5385,25,427,26.2,16.6,50,6.5,46
PRREPE,20,-34.52883,26,473,27.3,16.8,244,6.9,50
PRREPE,20.025,-34.54133,25,488,27.2,16.8,113,6.2,50
PRREPE,19.84283,-34.46433,33,406,27.6,16.7,262,6.6,38
PRREPE,19.7745,-34.4765,33,512,27.5,16.3,457,6.2,42
PRREPE,19.71667,-34.5085,33,527,28,16.9,105,5.9,45
PRREPE,19.62317,-34.53333,34,506,27.1,16.5,297,7.2,41
PRREPE,19.564,-34.52117,34,537,26.8,16.5,280,7.5,41
PRREPE,20.03833,-34.5455,25,476,27,16.9,107,6.6,51
PRREPE,20.0415,-34.54767,25,476,27,16.9,107,6.6,51
PRREPE,20.03583,-34.54733,25,476,27,16.9,107,6.6,51
PRREPE,20.037,-34.54167,25,462,27,16.9,107,6.6,51
PRREPE,20.0355,-34.53783,25,462,27.1,16.8,113,6.2,50
PRREPE,20.03333,-34.5395,25,462,27.1,16.8,113,6.2,50
PRREPE,20.04167,-34.55,25,476,26.2,16.9,58,7.2,44
PRREPE,20.74333,-34.44283,16,404,26.7,16.9,87,6.5,43
PRREPE,20.70167,-34.43067,16,549,27.1,16.8,104,6.2,63
PRREPE,20.69833,-34.42833,16,549,27.1,16.8,104,6.2,63
PRREPE,20.7295,-34.42483,16,470,26.6,16.8,85,6.4,51
PRREPE,20.59217,-34.41417,18,409,28.5,17.3,180,6.3,42
PRREPE,20.6095,-34.41583,17,439,28.7,17.4,190,6.2,46
PRREPE,20.65717,-34.42717,17,501,29,17.3,253,5.8,55
PRREPE,20.7395,-34.43067,16,517,26.9,16.9,85,6.3,56
PRREPE,20.76,-34.42883,16,364,28.1,17.3,174,6.5,38
PRREPE,20.77,-34.44367,17,413,26.7,16.9,61,6.6,43
PRREPE,19.7645,-34.48133,33,512,27.5,16.3,457,6.2,42
PRREPE,19.7645,-34.48133,33,512,27.5,16.3,457,6.2,42
PRREPE,19.78333,-34.478,33,529,27.4,16.2,457,6.2,43
PRREPE,19.758,-34.47933,33,544,28.7,17,163,5.7,45
PRREPE,19.74717,-34.49017,33,544,28.7,17,163,5.7,45
PRREPE,18.83967,-34.353,39,830,27.9,16.5,166,6.3,64
PRREPE,19.74833,-34.49667,33,530,28.2,16.8,293,6,45
PRREPE,19.75583,-34.47467,34,522,28.2,16.8,163,6.1,42
PRREPE,20.03333,-34.5395,25,462,27.1,16.8,113,6.2,50
PRREPE,20.0305,-34.53917,25,462,27.1,16.8,113,6.2,50
PRREPE,19.74533,-34.48917,33,544,28.7,17,163,5.7,45
PRREPE,19.436,-34.21833,37,531,27.2,16.5,229,6.8,42
PRREPE,19.80483,-34.47517,33,528,27.5,16.4,354,6.4,44
PRREPE,19.80217,-34.49767,32,495,27.7,16.5,336,6.3,43
PRREPE,19.74617,-34.4715,34,522,28.2,16.8,163,6.1,42
PRREPE,19.74933,-34.4715,34,522,28.2,16.8,163,6.1,42
PRREPE,19.78333,-34.481,33,529,27.4,16.2,457,6.2,43
PRREPE,20.572,-33.531,28,433,24,13.4,896,2.4,44
PRREPE,20.57683,-33.52617,27,437,24,13.4,896,2.4,42
PRREPE,20.59833,-33.5265,27,450,23.5,13.1,988,2.2,42
PRREPE,20.61833,-33.5175,27,350,24.3,13.6,838,2.6,32
PRREPE,20.63283,-33.522,26,362,24.5,13.7,838,2.7,31
PRREPE,20.64133,-33.52883,26,437,24.9,13.9,838,2.8,37
PRREPE,19.0725,-33.484,33,219,29.6,16.9,480,5.7,23
PRREPE,22.06967,-33.36017,3,932,27.8,15.1,759,1.7,130
PRREPE,22.08883,-33.36333,3,787,27.9,15.1,759,1.8,121
PRREPE,22.0885,-33.3535,4,674,26.2,13.9,1056,0.2,96
PRREPE,22.03667,-33.33867,7,700,24.2,12.5,1372,-1.6,88
PRREPE,22.00717,-33.34417,7,416,24,12.4,1417,-1.7,51
PRREPE,21.9925,-33.345,7,416,24,12.4,1417,-1.7,51
PRREPE,22.03833,-33.34,7,700,24.2,12.5,1372,-1.6,88
PRREPE,21.98533,-33.34083,10,442,23.5,12,1360,-2.3,53
PRREPE,21.99333,-33.33667,9,574,23.2,11.8,1513,-2.5,71
PRREPE,21.99133,-33.32633,10,442,23.5,12,1360,-2.3,53
PRREPE,21.99067,-33.32433,12,500,23.7,12.2,1360,-2.1,60
PRREPE,21.995,-33.322,10,479,23.2,11.8,1513,-2.5,60
PRREPE,21.98867,-33.351,8,416,23.2,11.8,1552,-2.5,49
PRREPE,21.995,-33.35333,7,416,24,12.4,1417,-1.7,51
PRREPE,21.99017,-33.3415,10,442,23.5,12,1360,-2.3,53
PRREPE,21.97883,-33.35,8,416,23.2,11.8,1552,-2.5,49
PRREPE,21.97417,-33.35367,9,428,22.9,11.6,1552,-2.8,48
PRREPE,21.96867,-33.34833,9,428,22.9,11.6,1552,-2.8,48
PRREPE,21.96867,-33.35083,9,428,22.9,11.6,1552,-2.8,48
PRREPE,21.97833,-33.33517,10,442,23.5,12,1360,-2.3,53
PRREPE,21.95717,-33.33717,11,277,22.5,11.5,1430,-2.5,28
PRREPE,21.9575,-33.33083,11,277,22.5,11.5,1430,-2.5,28
PRREPE,21.95667,-33.32633,11,277,22.5,11.5,1430,-2.5,28
PRREPE,21.95167,-33.32,14,337,22.9,11.8,1430,-2.2,37
PRREPE,21.9175,-33.34167,10,471,17,8.9,1735,-1.9,36
PRREPE,21.91717,-33.34183,10,471,17,8.9,1735,-1.9,36
PRREPE,22.00333,-33.34233,7,416,24,12.4,1417,-1.7,51
PRREPE,22.01617,-33.348,6,497,24.7,12.9,1311,-1.2,60
PRREPE,22.0475,-33.3455,5,744,25.8,13.7,1128,-0.1,92
PRREPE,22.04117,-33.30833,10,536,25,13.1,1228,-0.9,70
PRREPE,22.04033,-33.35783,6,679,24.9,13,1311,-0.9,81
PRREPE,22.052,-33.37017,4,1069,27.9,15.1,748,1.8,137
PRREPE,22.75083,-33.40583,15,190,22.5,11.1,1631,-2.9,30
PRREPE,22.00533,-33.37583,5,890,27.8,15.1,808,1.6,112
PRREPE,22.005,-33.38283,5,890,27.8,15.1,808,1.6,112
PRREPE,22.0395,-33.37583,4,778,28.4,15.5,727,2.2,99
PRREPE,21.28717,-33.45533,7,348,28.4,16.1,750,5.2,42
PRREPE,21.315,-33.437,8,306,23.3,13,1414,3.3,38
PRREPE,21.314,-33.42117,8,308,22.7,12.6,1414,3,38
PRREPE,21.45367,-33.70383,11,303,30,17.2,506,4.2,40
PRREPE,21.87633,-33.73383,3,384,25.3,14.2,914,1.2,61
PRREPE,21.87683,-33.73517,3,384,25.3,14.2,914,1.2,61
PRREPE,21.87667,-33.73667,3,384,25.3,14.2,914,1.2,61
PRREPE,21.8775,-33.73583,3,384,25.3,14.2,914,1.2,61
PRREPE,21.88717,-33.71533,3,401,25.2,14.1,914,1.2,62
PRREPE,21.8855,-33.71433,3,401,25.2,14.1,914,1.2,62
PRREPE,21.88283,-33.714,3,401,25.2,14.1,914,1.2,62
PRREPE,21.88283,-33.71583,3,401,25.2,14.1,914,1.2,62
PRREPE,21.8795,-33.71583,3,401,25.2,14.1,914,1.2,62
PRREPE,21.88067,-33.7365,3,384,25.3,14.2,914,1.2,61
PRREPE,21.88433,-33.73917,3,384,25.3,14.2,914,1.2,61
PRREPE,21.886,-33.73783,3,384,25.3,14.2,914,1.2,61
PRREPE,21.88767,-33.73533,3,384,25.3,14.2,914,1.2,61
PRREPE,21.84417,-33.7185,3,369,25.6,14.5,800,1.7,57
PRREPE,21.843,-33.7175,3,369,25.6,14.5,800,1.7,57
PRREPE,21.88867,-33.7365,3,384,25.3,14.2,914,1.2,61
PRREPE,21.8925,-33.73783,3,508,26.9,14.8,927,0.4,84
PRREPE,21.89733,-33.74233,3,842,29.8,16.9,335,2.8,144
PRREPE,21.901,-33.741,3,508,26.9,14.8,927,0.4,84
PRREPE,21.84683,-33.719,3,369,25.6,14.5,800,1.7,57
PRREPE,21.84133,-33.714,4,341,24.9,14.1,910,1.4,50
PRREPE,21.843,-33.722,3,369,25.6,14.5,800,1.7,57
PRREPE,21.87683,-33.722,3,401,25.2,14.1,914,1.2,62
PRREPE,21.87683,-33.72117,3,401,25.2,14.1,914,1.2,62
PRREPE,18.42817,-34.09017,44,1134,24.4,16.2,91,8.2,80
PRREPE,18.4005,-34.073,43,1152,23.1,15.1,472,7.7,87
PRREPE,19.12583,-33.83917,49,873,24.8,14.6,485,4.7,51
PRREPE,19.0875,-33.82417,50,839,28.8,17,297,6.3,42
PRREPE,18.3995,-34.14617,43,806,24.7,16.4,183,8.7,56
PRREPE,18.391,-34.14483,43,867,23.7,15.8,290,8.3,61
PRREPE,18.38717,-34.14617,43,867,23.7,15.8,290,8.3,61
PRREPE,18.3895,-34.14783,43,867,23.7,15.8,290,8.3,61
PRREPE,18.4375,-33.94733,46,1073,22.9,14.8,610,7.2,72
PRREPE,18.34933,-34.01083,42,1024,23.9,16,30,8.6,74
PRREPE,18.34833,-34.0135,42,1024,23.9,16,30,8.6,74
